Id,Name,Age,Height,Weight,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain
47273,Yuri Berchiche Izeta,32.0,181 cm,79 kg,Spain,False,Athletic Club,Defender,10.0,655.0,25.0,6.0,324.0,3.0,5.0,6.0,,5.0,10.0,4.0,2.0,10.0,13.0,44.0,61.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/47273.png,https://media.api-sports.io/football/teams/531.png,7.050000,2.0,0.0,0.0,False
47274,Capa,30.0,175 cm,75 kg,Spain,False,Athletic Club,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47274.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
47275,Óscar de Marcos Arana,33.0,182 cm,77 kg,Spain,False,Athletic Club,Defender,19.0,1438.0,28.0,13.0,698.0,3.0,3.0,11.0,,4.0,7.0,22.0,2.0,17.0,36.0,62.0,114.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47275.png,https://media.api-sports.io/football/teams/531.png,6.900000,4.0,0.0,0.0,False
47276,Lekue,29.0,180 cm,70 kg,Spain,False,Athletic Club,Defender,23.0,1853.0,26.0,13.0,797.0,1.0,2.0,28.0,,12.0,9.0,17.0,11.0,18.0,29.0,65.0,145.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/47276.png,https://media.api-sports.io/football/teams/531.png,6.772727,3.0,0.0,0.0,False
47277,Unai Núñez,25.0,186 cm,80 kg,Spain,False,Athletic Club,Defender,9.0,621.0,32.0,2.0,339.0,1.0,6.0,4.0,,3.0,7.0,10.0,8.0,8.0,5.0,27.0,54.0,,0.0,0.0,,https://media.api-sports.io/football/players/47277.png,https://media.api-sports.io/football/teams/531.png,6.600000,2.0,0.0,0.0,False
47278,Dani Vivian,23.0,183 cm,78 kg,Spain,False,Athletic Club,Defender,22.0,1805.0,33.0,2.0,825.0,8.0,14.0,3.0,,2.0,18.0,17.0,12.0,21.0,26.0,71.0,151.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/47278.png,https://media.api-sports.io/football/teams/531.png,7.014285,1.0,0.0,0.0,False
47319,Willian José da Silva,31.0,189 cm,93 kg,Brazil,False,Real Betis,Attacker,28.0,1449.0,14.0,20.0,453.0,11.0,22.0,14.0,,4.0,20.0,11.0,2.0,2.0,12.0,55.0,142.0,4.0,7.0,0.0,,https://media.api-sports.io/football/players/47319.png,https://media.api-sports.io/football/teams/543.png,6.896000,1.0,0.0,0.0,False
47348,Borja Iglesias,29.0,187 cm,86 kg,Spain,False,Real Betis,Attacker,28.0,1292.0,7.0,11.0,247.0,17.0,27.0,23.0,,8.0,24.0,21.0,1.0,2.0,5.0,53.0,142.0,,9.0,0.0,,https://media.api-sports.io/football/players/47348.png,https://media.api-sports.io/football/teams/543.png,6.820000,4.0,0.0,0.0,False
47418,Mikel Vesga,29.0,191 cm,83 kg,Spain,False,Athletic Club,Midfielder,29.0,1203.0,17.0,8.0,610.0,4.0,9.0,13.0,,8.0,14.0,28.0,5.0,18.0,19.0,76.0,150.0,,2.0,0.0,,https://media.api-sports.io/football/players/47418.png,https://media.api-sports.io/football/teams/531.png,6.648000,4.0,0.0,1.0,False
146751,Raúl García,22.0,192 cm,70 kg,Spain,False,Real Betis,Attacker,1.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/146751.png,https://media.api-sports.io/football/teams/543.png,,0.0,0.0,0.0,False
182627,Alex Petxarroman,25.0,,,Spain,False,Athletic Club,Defender,14.0,336.0,10.0,1.0,177.0,1.0,1.0,8.0,,2.0,9.0,11.0,2.0,4.0,9.0,25.0,56.0,,0.0,0.0,,https://media.api-sports.io/football/players/182627.png,https://media.api-sports.io/football/teams/531.png,6.500000,4.0,0.0,0.0,False
182640,Ander Iruarrizaga Díez,24.0,188 cm,74 kg,Spain,False,Athletic Club,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182640.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
183848,Julen Agirrezabala,22.0,,,Spain,False,Athletic Club,Goalkeeper,4.0,360.0,12.0,,70.0,,,,,,,,,,,,,,0.0,5.0,15.0,https://media.api-sports.io/football/players/183848.png,https://media.api-sports.io/football/teams/531.png,7.025000,0.0,0.0,0.0,False
183849,Aitor Paredes,22.0,186 cm,,Spain,False,Athletic Club,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/183849.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
124,Jasper Cillessen,33.0,185 cm,83 kg,Netherlands,False,Valencia,Goalkeeper,16.0,1368.0,13.0,1.0,360.0,,,,,,1.0,,,,,2.0,3.0,1.0,0.0,28.0,48.0,https://media.api-sports.io/football/players/124.png,https://media.api-sports.io/football/teams/532.png,6.750000,1.0,0.0,0.0,False
911,Jaume Doménech Sánchez,32.0,185 cm,73 kg,Spain,False,Valencia,Goalkeeper,3.0,252.0,15.0,,80.0,,,,,,,,,,,,,,0.0,5.0,5.0,https://media.api-sports.io/football/players/911.png,https://media.api-sports.io/football/teams/532.png,6.133333,2.0,0.0,0.0,False
915,Gabriel Armando de Abreu,32.0,185 cm,72 kg,Brazil,False,Valencia,Defender,17.0,1461.0,26.0,4.0,585.0,3.0,6.0,2.0,,1.0,12.0,9.0,10.0,31.0,17.0,66.0,102.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/915.png,https://media.api-sports.io/football/teams/532.png,7.052941,2.0,0.0,0.0,False
920,Toni Lato,25.0,171 cm,64 kg,Spain,False,Valencia,Defender,11.0,590.0,16.0,3.0,234.0,,,8.0,,8.0,6.0,14.0,,8.0,17.0,35.0,82.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/920.png,https://media.api-sports.io/football/teams/532.png,6.530000,5.0,0.0,0.0,False
1482,Thierry Correia,23.0,176 cm,69 kg,Portugal,False,Valencia,Defender,15.0,1113.0,17.0,4.0,383.0,,1.0,18.0,,8.0,23.0,23.0,5.0,16.0,28.0,75.0,134.0,,0.0,0.0,,https://media.api-sports.io/football/players/1482.png,https://media.api-sports.io/football/teams/532.png,6.853333,4.0,0.0,0.0,False
2672,Iker Muniain Goñi,30.0,170 cm,65 kg,Spain,False,Athletic Club,Attacker,31.0,2443.0,32.0,91.0,1138.0,19.0,28.0,93.0,,59.0,68.0,13.0,1.0,16.0,29.0,161.0,285.0,9.0,4.0,0.0,,https://media.api-sports.io/football/players/2672.png,https://media.api-sports.io/football/teams/531.png,7.370000,3.0,0.0,0.0,False
30510,Álex Berenguer,27.0,175 cm,73 kg,Spain,False,Athletic Club,Attacker,30.0,1900.0,14.0,37.0,602.0,12.0,25.0,61.0,,30.0,38.0,41.0,2.0,15.0,34.0,139.0,320.0,5.0,2.0,0.0,,https://media.api-sports.io/football/players/30510.png,https://media.api-sports.io/football/teams/531.png,6.806896,8.0,0.0,0.0,False
47281,Daniel García Carrillo,32.0,180 cm,81 kg,Spain,False,Athletic Club,Midfielder,28.0,1977.0,26.0,8.0,881.0,2.0,8.0,5.0,,4.0,16.0,39.0,7.0,23.0,30.0,80.0,187.0,,0.0,0.0,,https://media.api-sports.io/football/players/47281.png,https://media.api-sports.io/football/teams/531.png,6.665384,9.0,0.0,0.0,False
47282,Raúl García,36.0,184 cm,83 kg,Spain,False,Athletic Club,Midfielder,31.0,1669.0,10.0,17.0,506.0,13.0,30.0,12.0,,9.0,29.0,46.0,4.0,8.0,24.0,116.0,263.0,2.0,6.0,0.0,,https://media.api-sports.io/football/players/47282.png,https://media.api-sports.io/football/teams/531.png,6.916666,2.0,0.0,0.0,False
47294,Williams,28.0,186 cm,78 kg,Spain,False,Athletic Club,Attacker,34.0,2488.0,10.0,27.0,511.0,29.0,56.0,51.0,,26.0,36.0,20.0,3.0,2.0,12.0,114.0,245.0,3.0,8.0,0.0,,https://media.api-sports.io/football/players/47294.png,https://media.api-sports.io/football/teams/531.png,6.940625,3.0,0.0,0.0,False
104853,Asier Villalibre,25.0,184 cm,86 kg,Spain,False,Athletic Club,Attacker,15.0,375.0,3.0,2.0,68.0,4.0,9.0,4.0,,4.0,11.0,8.0,1.0,1.0,2.0,31.0,53.0,,1.0,0.0,,https://media.api-sports.io/football/players/104853.png,https://media.api-sports.io/football/teams/531.png,6.584615,0.0,0.0,0.0,False
128398,Oihan Sancet,22.0,188 cm,73 kg,Spain,False,Athletic Club,Midfielder,27.0,1424.0,12.0,26.0,394.0,11.0,20.0,34.0,,21.0,25.0,19.0,,5.0,12.0,73.0,186.0,4.0,6.0,0.0,,https://media.api-sports.io/football/players/128398.png,https://media.api-sports.io/football/teams/531.png,6.868000,2.0,0.0,0.0,False
162449,Carlos Manuel,20.0,,,Spain,False,Valencia,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162449.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
182560,Oier Zarraga,23.0,175 cm,76 kg,Spain,False,Athletic Club,Midfielder,27.0,1050.0,13.0,5.0,410.0,3.0,12.0,8.0,,4.0,10.0,14.0,8.0,17.0,7.0,29.0,90.0,,1.0,0.0,,https://media.api-sports.io/football/players/182560.png,https://media.api-sports.io/football/teams/531.png,6.496153,5.0,0.0,0.0,False
182588,Juan Artola,22.0,176 cm,72 kg,Spain,False,Athletic Club,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182588.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
182617,Beñat Prados,21.0,,,Spain,False,Athletic Club,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/182617.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
182639,Unai Vencedor,22.0,176 cm,71 kg,Spain,False,Athletic Club,Midfielder,30.0,2143.0,31.0,14.0,1069.0,1.0,9.0,27.0,,22.0,27.0,24.0,13.0,15.0,21.0,84.0,179.0,,0.0,0.0,,https://media.api-sports.io/football/players/182639.png,https://media.api-sports.io/football/teams/531.png,6.762962,4.0,0.0,0.0,False
183799,Nico Williams,20.0,,,Spain,False,Athletic Club,Attacker,31.0,1155.0,9.0,12.0,336.0,9.0,16.0,80.0,,39.0,19.0,23.0,2.0,5.0,19.0,86.0,199.0,,0.0,0.0,,https://media.api-sports.io/football/players/183799.png,https://media.api-sports.io/football/teams/531.png,6.571428,4.0,0.0,0.0,False
286593,Nico Serrano,19.0,,,Spain,False,Athletic Club,Attacker,13.0,304.0,5.0,3.0,74.0,4.0,5.0,6.0,,4.0,4.0,6.0,1.0,1.0,8.0,17.0,38.0,,1.0,0.0,,https://media.api-sports.io/football/players/286593.png,https://media.api-sports.io/football/teams/531.png,6.700000,0.0,0.0,0.0,False
313026,Luis Bilbao,19.0,,,Spain,False,Athletic Club,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/313026.png,https://media.api-sports.io/football/teams/531.png,,0.0,0.0,0.0,False
916,M. Diakhaby,26.0,189 cm,78 kg,France,False,Valencia,Defender,26.0,1680.0,19.0,4.0,638.0,2.0,4.0,16.0,,11.0,12.0,23.0,17.0,28.0,31.0,81.0,145.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/916.png,https://media.api-sports.io/football/teams/532.png,6.684000,10.0,0.0,0.0,False
918,José Gayà,27.0,172 cm,66 kg,Spain,False,Valencia,Defender,22.0,1695.0,19.0,21.0,547.0,8.0,15.0,24.0,,15.0,20.0,33.0,3.0,14.0,34.0,77.0,154.0,4.0,2.0,0.0,,https://media.api-sports.io/football/players/918.png,https://media.api-sports.io/football/teams/532.png,6.736363,7.0,1.0,1.0,False
923,Denis Cheryshev,32.0,179 cm,74 kg,Russia,False,Valencia,Midfielder,14.0,495.0,6.0,3.0,118.0,5.0,7.0,10.0,,5.0,7.0,14.0,1.0,9.0,12.0,28.0,65.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/923.png,https://media.api-sports.io/football/teams/532.png,6.635714,1.0,0.0,0.0,False
925,Gonçalo Guedes,26.0,179 cm,68 kg,Portugal,False,Valencia,Attacker,32.0,2525.0,15.0,41.0,700.0,28.0,48.0,117.0,,60.0,73.0,36.0,,9.0,20.0,169.0,348.0,6.0,11.0,0.0,,https://media.api-sports.io/football/players/925.png,https://media.api-sports.io/football/teams/532.png,7.156250,3.0,0.0,0.0,False
6168,O. Alderete,26.0,188 cm,77 kg,Paraguay,False,Valencia,Defender,26.0,2141.0,19.0,3.0,815.0,5.0,17.0,9.0,,8.0,5.0,37.0,17.0,26.0,48.0,123.0,218.0,,2.0,0.0,,https://media.api-sports.io/football/players/6168.png,https://media.api-sports.io/football/teams/532.png,6.838461,13.0,0.0,0.0,False
18752,Hélder Wander Sousa Azevedo Costa,28.0,178 cm,69 kg,Angola,False,Valencia,Attacker,22.0,1117.0,8.0,17.0,250.0,2.0,6.0,58.0,,23.0,14.0,28.0,1.0,3.0,27.0,72.0,195.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/18752.png,https://media.api-sports.io/football/teams/532.png,6.495454,3.0,0.0,0.0,False
47251,D. Foulquier,29.0,183 cm,72 kg,Guadeloupe,False,Valencia,Defender,25.0,1978.0,13.0,1.0,43.0,,,,,,3.0,1.0,1.0,1.0,,4.0,11.0,,0.0,0.0,,https://media.api-sports.io/football/players/47251.png,https://media.api-sports.io/football/teams/532.png,6.850000,10.0,0.0,0.0,False
161873,Pedro Alemañ,20.0,,,Spain,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/161873.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
161875,Hugo González,19.0,,,Spain,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/161875.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
161879,K. Koindredi,21.0,,,France,False,Valencia,Midfielder,10.0,175.0,3.0,2.0,44.0,,1.0,3.0,,2.0,6.0,8.0,,4.0,4.0,17.0,40.0,,0.0,0.0,,https://media.api-sports.io/football/players/161879.png,https://media.api-sports.io/football/teams/532.png,6.520000,1.0,0.0,0.0,False
162175,Jesús Vázquez,19.0,172 cm,,Spain,False,Valencia,Defender,13.0,631.0,12.0,5.0,190.0,1.0,3.0,27.0,,19.0,8.0,9.0,3.0,8.0,18.0,56.0,101.0,,0.0,0.0,,https://media.api-sports.io/football/players/162175.png,https://media.api-sports.io/football/teams/532.png,6.708333,0.0,0.0,0.0,False
162559,Joseda,20.0,,,Spain,False,Valencia,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162559.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
306183,L. Sangaré,21.0,,,Côte d'Ivoire,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/306183.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
313058,A. Burlamaqui,20.0,179 cm,70 kg,Peru,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/313058.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
315699,Javier Guerra Moreno,19.0,,,Spain,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/315699.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
315701,Rubo Iranzo,19.0,182 cm,63 kg,Spain,False,Valencia,Defender,4.0,134.0,9.0,,46.0,,1.0,,,,,2.0,,2.0,3.0,3.0,11.0,,0.0,0.0,,https://media.api-sports.io/football/players/315701.png,https://media.api-sports.io/football/teams/532.png,6.200000,2.0,0.0,0.0,False
333672,César Tárrega,20.0,193 cm,,Spain,False,Valencia,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/333672.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
333682,Cristhian Mosquera,18.0,188 cm,,Spain,False,Valencia,Defender,6.0,211.0,13.0,,76.0,,1.0,,,,,4.0,,3.0,4.0,5.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/333682.png,https://media.api-sports.io/football/teams/532.png,6.350000,1.0,0.0,0.0,False
364414,Mario Dominguez,18.0,,,Spain,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/364414.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
364415,Jesús Santiago,18.0,,,Spain,False,Valencia,Midfielder,1.0,35.0,8.0,,11.0,,,,,,1.0,,,,1.0,2.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/364415.png,https://media.api-sports.io/football/teams/532.png,6.200000,0.0,0.0,0.0,False
1447,Nacho Monreal,36.0,179 cm,72 kg,Spain,False,Real Sociedad,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/1447.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False
2061,Bryan Gil,21.0,175 cm,60 kg,Spain,False,Valencia,Attacker,10.0,630.0,11.0,9.0,156.0,1.0,5.0,26.0,,13.0,16.0,10.0,,1.0,10.0,40.0,88.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/2061.png,https://media.api-sports.io/football/teams/532.png,6.744444,3.0,0.0,0.0,False
2741,Mathew David Ryan,30.0,184 cm,82 kg,Australia,False,Real Sociedad,Goalkeeper,3.0,270.0,17.0,,93.0,,,,,,,,,,,1.0,1.0,,0.0,5.0,10.0,https://media.api-sports.io/football/players/2741.png,https://media.api-sports.io/football/teams/548.png,7.200000,0.0,0.0,0.0,False
18867,Diego Rico,29.0,183 cm,76 kg,Spain,False,Real Sociedad,Defender,17.0,1294.0,30.0,11.0,604.0,1.0,4.0,21.0,,8.0,11.0,14.0,2.0,20.0,28.0,64.0,117.0,,0.0,0.0,,https://media.api-sports.io/football/players/18867.png,https://media.api-sports.io/football/teams/548.png,6.943750,3.0,0.0,0.0,False
47264,Hugo Duro,23.0,177 cm,70 kg,Spain,False,Valencia,Attacker,29.0,1756.0,2.0,,5.0,1.0,2.0,,,,1.0,1.0,,,,3.0,5.0,,7.0,0.0,,https://media.api-sports.io/football/players/47264.png,https://media.api-sports.io/football/teams/532.png,7.000000,3.0,0.0,1.0,False
47269,Alejandro Remiro Gargallo,27.0,191 cm,79 kg,Spain,False,Real Sociedad,Goalkeeper,31.0,2790.0,22.0,,905.0,,,,,,2.0,,,1.0,,5.0,5.0,,0.0,26.0,63.0,https://media.api-sports.io/football/players/47269.png,https://media.api-sports.io/football/teams/548.png,6.934482,1.0,0.0,0.0,False
47298,Elustondo,28.0,180 cm,71 kg,Spain,False,Real Sociedad,Defender,28.0,1920.0,33.0,1.0,936.0,5.0,8.0,4.0,,4.0,20.0,18.0,12.0,26.0,18.0,80.0,126.0,1.0,4.0,0.0,,https://media.api-sports.io/football/players/47298.png,https://media.api-sports.io/football/teams/548.png,6.928000,3.0,1.0,0.0,False
47299,Gorosabel,26.0,174 cm,73 kg,Spain,False,Real Sociedad,Defender,28.0,2000.0,31.0,16.0,956.0,,2.0,21.0,,10.0,16.0,24.0,2.0,13.0,39.0,83.0,165.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/47299.png,https://media.api-sports.io/football/teams/548.png,6.714814,4.0,0.0,0.0,False
47301,R. Le Normand,26.0,187 cm,80 kg,France,False,Real Sociedad,Defender,34.0,3060.0,50.0,5.0,1838.0,5.0,13.0,2.0,,1.0,18.0,31.0,18.0,44.0,41.0,157.0,256.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47301.png,https://media.api-sports.io/football/teams/548.png,7.087500,4.0,0.0,0.0,False
47303,Aihen Muñoz,25.0,175 cm,72 kg,Spain,False,Real Sociedad,Defender,19.0,1336.0,25.0,6.0,585.0,,4.0,28.0,,14.0,14.0,27.0,1.0,17.0,27.0,78.0,163.0,,0.0,0.0,,https://media.api-sports.io/football/players/47303.png,https://media.api-sports.io/football/teams/548.png,6.561111,3.0,0.0,1.0,False
47306,Álex Sola,23.0,178 cm,75 kg,Spain,False,Real Sociedad,Defender,2.0,39.0,9.0,1.0,13.0,,,1.0,,,2.0,,,1.0,,2.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/47306.png,https://media.api-sports.io/football/teams/548.png,6.700000,0.0,0.0,0.0,False
47307,Joseba Zaldúa Bengoetxea,30.0,176 cm,70 kg,Spain,False,Real Sociedad,Defender,22.0,1105.0,17.0,4.0,431.0,3.0,5.0,6.0,,3.0,19.0,16.0,4.0,13.0,29.0,67.0,120.0,,0.0,0.0,,https://media.api-sports.io/football/players/47307.png,https://media.api-sports.io/football/teams/548.png,6.704761,5.0,0.0,0.0,False
47315,Martín Zubimendi,23.0,180 cm,74 kg,Spain,False,Real Sociedad,Midfielder,32.0,2223.0,35.0,13.0,1200.0,5.0,11.0,21.0,,15.0,17.0,28.0,12.0,40.0,43.0,124.0,205.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/47315.png,https://media.api-sports.io/football/teams/548.png,6.975862,4.0,0.0,0.0,False
122233,Marcos André,26.0,184 cm,78 kg,Brazil,False,Valencia,Attacker,27.0,816.0,4.0,11.0,156.0,8.0,20.0,25.0,,9.0,16.0,20.0,,6.0,14.0,76.0,182.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/122233.png,https://media.api-sports.io/football/teams/532.png,6.646153,3.0,0.0,0.0,False
129055,Cristo,22.0,173 cm,62 kg,Spain,False,Real Sociedad,Defender,1.0,16.0,6.0,1.0,7.0,,1.0,2.0,,,,1.0,,,,,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/129055.png,https://media.api-sports.io/football/teams/548.png,6.300000,0.0,0.0,0.0,False
162127,Diego López,20.0,172 cm,,Spain,False,Valencia,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162127.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False
182546,Jon Pacheco,21.0,184 cm,77 kg,Spain,False,Real Sociedad,Defender,9.0,370.0,17.0,,147.0,,,,,,1.0,2.0,3.0,5.0,4.0,14.0,23.0,,0.0,0.0,,https://media.api-sports.io/football/players/182546.png,https://media.api-sports.io/football/teams/548.png,6.728571,1.0,0.0,0.0,False
182664,Gaizka Ayesa,21.0,182 cm,,Spain,False,Real Sociedad,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182664.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False
189832,Unai Marrero,21.0,,,Spain,False,Real Sociedad,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/189832.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False
203426,J. Gómez,19.0,176 cm,71 kg,Mexico,False,Real Sociedad,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/203426.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False
142,Rafinha,29.0,174 cm,71 kg,Brazil,False,Real Sociedad,Midfielder,13.0,822.0,35.0,8.0,511.0,2.0,6.0,28.0,,15.0,27.0,13.0,1.0,8.0,28.0,77.0,135.0,,1.0,0.0,,https://media.api-sports.io/football/players/142.png,https://media.api-sports.io/football/teams/548.png,6.961538,1.0,0.0,0.0,False
634,David Silva,36.0,173 cm,67 kg,Spain,False,Real Sociedad,Midfielder,22.0,1464.0,33.0,21.0,763.0,5.0,12.0,32.0,,20.0,19.0,18.0,3.0,7.0,24.0,74.0,147.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/634.png,https://media.api-sports.io/football/teams/548.png,6.980000,3.0,1.0,0.0,False
46808,Carlos Fernández,26.0,185 cm,72 kg,Spain,False,Real Sociedad,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/46808.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False
47308,N. Djouahra,23.0,171 cm,67 kg,France,False,Real Sociedad,Attacker,6.0,195.0,6.0,2.0,33.0,1.0,3.0,3.0,,2.0,,3.0,,1.0,5.0,9.0,17.0,,0.0,0.0,,https://media.api-sports.io/football/players/47308.png,https://media.api-sports.io/football/teams/548.png,6.625000,0.0,0.0,0.0,False
47309,Guevara,25.0,180 cm,73 kg,Spain,False,Real Sociedad,Midfielder,17.0,871.0,29.0,6.0,541.0,,2.0,4.0,,3.0,5.0,15.0,5.0,12.0,15.0,34.0,78.0,,0.0,0.0,,https://media.api-sports.io/football/players/47309.png,https://media.api-sports.io/football/teams/548.png,6.737500,2.0,0.0,0.0,False
47310,Asier Illarramendi Andonegi,32.0,179 cm,75 kg,Spain,False,Real Sociedad,Midfielder,5.0,232.0,26.0,,121.0,,,3.0,,2.0,,3.0,1.0,3.0,5.0,15.0,26.0,,0.0,0.0,,https://media.api-sports.io/football/players/47310.png,https://media.api-sports.io/football/teams/548.png,6.600000,1.0,0.0,0.0,False
47311,Mikel Merino,26.0,188 cm,83 kg,Spain,False,Real Sociedad,Midfielder,30.0,2536.0,38.0,26.0,1378.0,11.0,24.0,36.0,,25.0,55.0,52.0,8.0,17.0,56.0,222.0,430.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/47311.png,https://media.api-sports.io/football/teams/548.png,7.042857,7.0,0.0,0.0,False
